1019803;MEF SRL;4;0565-944204;;;www.se.com;VIA DEL GIGLIO - LOC.ANTICHE 28/30;57037;PORTOFERRAIO;Livorno;italy;
1019804;MEF SRL;4;055-9850190;;;www.se.com;VIA LEOPARDI 26;52025;MONTEVARCHI;Arezzo;italy;
1019805;MEF SRL;4;0586-20430;;;www.se.com;VIA PALEOCAPA 6;57123;LIVORNO;Livorno;italy;
1019807;MEF SRL;4;055-650750;;;www.se.com;VIA G. AMBROSOLI;50136;FIRENZE;Firenze;italy;
1019809;MEF SRL;4;0585-858062;;;www.se.com;VIA AURELIA 3/D;54031;AVENZA - CARRARA;;italy;
1019810;MEF SRL;4;050-97500;;;www.se.com;VIA MALPIGHI 2;56014;OSPEDALETTO;Trento;italy;
1019812;MEF SRL;4;055-8078806;;;www.se.com;VIA PETRARCA 8;50021;BARBERINO VAL D'ELSA;Firenze;italy;
1019813;MEF SRL;4;075-5292140;;;www.se.com;VIA A. MANNA 86;06132;S. ANDREA DELLE FRATTE;Roma;italy;
1019814;MEF SRL;4;0564-865520;;;www.se.com;VIA AURELIA ANTICA 12/14;58015;ORBETELLO;Grosseto;italy;
1019815;MEF SRL;4;0575-25101;;;www.se.com;VIA GOBETTI 13-13/A;52100;AREZZO;Arezzo;italy;
1019819;MEF SRL;4;0571-93441;;;www.se.com;VIA CACIAGLI LOC.TERRAFINO 12-14;50053;EMPOLI;Firenze;italy;
1019820;MEF SRL;4;06-6618721;;;www.se.com;VIA RISERVA DELL'ALBACETO 25;00166;ROMA;Roma;italy;
1019821;MEF SRL;4;075-597061;;;www.se.com;VIA BENUCCI 208;06135;PONTE S. GIOVANNI;Perugia;italy;
1019822;MEF SRL;4;0587-48231;;;www.se.com;V. TOSCO ROMAGNOLA LOC. LA BIAN SNC;56025;PONTEDERA;Pisa;italy;
1019823;MEF SRL;4;0572-950541;;;www.se.com;VIA RISORGIMENTO 548;51015;MONSUMMANO TERME;Pistoia;italy;
1019824;MEF SRL;4;055-436210;;;www.se.com;VIA PANCIATICHI 68;50127;FIRENZE;Firenze;italy;
1019825;MEF SRL;4;0564-451970;;;www.se.com;VIA BIRMANIA, 69;58100;GROSSETO;Grosseto;italy;
1019826;MEF SRL;4;0577-530095;;;www.se.com;VIA DELL'ARTIGIANATO 2G;53100;SIENA;Siena;italy;
1019827;MEF SRL;4;0586-662356;;;www.se.com;VIA DELL'ARTIGIANATO 13;57010;SAN PIETRO IN PALAZZI;Livorno;italy;
1019830;MEF SRL - FI OVEST;4;055-725011;;;www.se.com;VIA ROMAGNA TOSCANAANG.VIA LIVO 2;50142;FIRENZE;Firenze;italy;
1019831;MEF SRL - PO OVEST;4;0574-69941;;;www.se.com;V SAN PAOLO 268;59100;PRATO;Prato;italy;
1019832;MEF SRL ARDEATINA;4;06-7135851;;;www.se.com;VIA ARDEATINA 1000;00134;ROMA;Roma;italy;
1019856;REMATARLAZZI SPA;4;085-807941;;;www.se.com;C.DAROVANO SNC;64023;MOSCIANO SANT'ANGELO;Teramo;italy;
1019857;REMATARLAZZI SPA;4;0736-22681;;;www.se.com;ZONA INDUSTRIALE MARINO DEL TRONTO;63100;ASCOLI PICENO;Ascoli Piceno;italy;
1019860;REMATARLAZZI SPA;4;071-2132011;;;www.se.com;VIA GIROMBELLI 2;60131;ANCONA;Ancona;italy;
1019861;REMATARLAZZI SPA;4;0721-289103;;;www.se.com;VIA PANTANELLI 234;61025;MONTELABBATE;Pesaro-Urbino;italy;
1019863;REMATARLAZZI SPA;4;075-528561;;;www.se.com;VIA P. SORIANO 57-59;06132;LOC. S.ANDREA DELLE FRATTE-PERUGIA;Perugia;italy;
1019864;REMATARLAZZI SPA;4;0735-656338;;;www.se.com;VIA VALTIBERINA 3;63037;PORTO D'ASCOLI;Ascoli Piceno;italy;
1019865;REMATARLAZZI SPA;4;085-4313541;;;www.se.com;VIA SALARA VECCHIA 148;65129;PESCARA;Pescara;italy;
1019868;REMATARLAZZI SPA;4;075-5996961;;;www.se.com;VIA BENUCCI N° 155 E;06135;PONTE S. GIOVANNI;Perugia;italy;
1019870;REMATARLAZZI SPA;4;0732-250110;;;www.se.com;VIA DANTE 233/A;60044;FABRIANO;Ancona;italy;
1019871;REMATARLAZZI SPA;4;0733-801073;;;www.se.com;VIA BORIONI 55;62012;CIVITANOVA MARCHE;Macerata;italy;
1019872;REMATARLAZZI SPA;4;0763-315601;;;www.se.com;VIA DEI MERCIARI 1;05018;ORVIETO;Terni;italy;
1019874;REMATARLAZZI SPA;4;0721-23843;;;www.se.com;VIA MILANO 67;61100;PESARO;Pesaro-Urbino;italy;
1019875;REMATARLAZZI SPA;4;0731-648811;;;www.se.com;VIALE DELL'INDUSTRIA 32;60035;JESI;Ancona;italy;
1019876;REMATARLAZZI SPA;4;0734-677243;;;www.se.com;VIA XX SETTEMBRE 288;63822;PORTO SAN GIORGIO;;italy;
1019877;REMATARLAZZI SPA;4;0862-44641;;;www.se.com;VIA DELL'INDUSTRIA SNC;67100;L'AQUILA;L'Aquila;italy;
1019878;REMATARLAZZI SPA;4;0733-203205-B;;;www.se.com;VIA F.LLI KENNEDY 7/9;62010;SFORZACOSTA;Macerata;italy;
1019879;REMATARLAZZI SPA;4;0744-300291;;;www.se.com;STRADA DI MARATTA BASSA;05100;TERNI;Terni;italy;
1019881;REMATARLAZZI SPA;4;0721-802738;;;www.se.com;VIA ARCEVIA 12;61032;FANO;Pesaro-Urbino;italy;
1019882;REMATARLAZZI SPA;4;0742-310811;;;www.se.com;VIA C.A.DALLA CHIESA-L.S.GIOVANN 16;06034;FOLIGNO;Perugia;italy;
1019883;REMATARLAZZI SPA;4;071-7214211;;;www.se.com;VIA MAESTRI DEL LAVORO SNC;60022;CASTELFIDARDO;Ancona;italy;
1019889;REMATARLAZZI SPA.;4;075-8517511;;;www.se.com;VIA G.B.VENTURELLI 15 LOC.REGNANO;06012;CITTA' DI CASTELLO;Perugia;italy;
1019890;Rexel Italia;4;0365-32561;;;www.se.com;via Ponte Pier,3;25089;Villanuova sul Clisi;Brescia;italy;
1019891;REXEL ITALIA SPA;4;06-7919956;;;www.se.com;VIA R.BIANCHI BANDINELLI 130;00178;ROMA CIAMPINO;Roma;italy;
1019892;REXEL ITALIA SPA;4;0523-593240;;;www.se.com;VIALE DELL'ARTIGIANATO 64;29100;PIACENZA;Piacenza;italy;
1019893;REXEL ITALIA SPA;4;0547-415847;;;www.se.com;VIA POLESINE 353;47521;CESENA;Forli-Cesena;italy;
1019894;REXEL ITALIA SPA;4;051-4172611;;;www.se.com;VIA DEL GOMITO 5/2;40068;BOLOGNA;Bologna;italy;
1019896;REXEL ITALIA SPA;4;030-9941029;;;www.se.com;VIA FRANCESCA 26;25034;ORZINUOVI;Brescia;italy;
1019897;REXEL ITALIA SPA;4;06-9160041;;;www.se.com;VIA CAMPOBELLO 7/D;00040;POMEZIA;Roma;italy;
1019898;REXEL ITALIA SPA;4;0521-606511;;;www.se.com;VIA B.FRANKLIN 31;43100;PARMA;Parma;italy;
1019899;REXEL ITALIA SPA;4;02-25111249;;;www.se.com;VIA BILBAO 101;20099;SESTO S.GIOVANNI;Milano;italy;
1019900;REXEL ITALIA SPA;4;035-452500;;;www.se.com;VIA GIOVANNA D'ARCO 4;24068;PEDRENGO;Bergamo;italy;
1019901;REXEL ITALIA SPA;4;0544451081;;;www.se.com;VIA BUOZZI 42;48100;RAVENNA;Ravenna;italy;
1019902;REXEL ITALIA SPA;4;+390543723011;;;www.se.com;VIA N.COPERNICO 77;47100;FORLI';Forli-Cesena;italy;
1019903;REXEL ITALIA SPA;4;030-351200;;;www.se.com;VIA VERGNANO 2;25125;BRESCIA;Brescia;italy;
1019904;REXEL ITALIA SPA;4;+390541604534;;;www.se.com;VIA SAN LEO 2;47838;RICCIONE;Rimini;italy;
1019905;REXEL ITALIA SPA PRENESTINO;4;0565-857201;;;www.se.com;VIA DI TOR SAPIENZA 179;57029;ROMA PRENESTINO;Roma;italy;
1019913;SACCHI GIUSEPPE SPA;4;02-9669151;;;www.se.com;VIA DELLA LONGURA 4;20826;MISINTO;Monza e della Brianza;italy;
1019914;SACCHI GIUSEPPE SPA;4;0173-31191;;;www.se.com;VIALE ARTIGIANATO 14;12051;ALBA;Cuneo;italy;
1019915;SACCHI GIUSEPPE SPA;4;039-877261;;;www.se.com;VIALE LOMBARDIA 282;20861;BRUGHERIO;Monza e della Brianza;italy;
1019916;SACCHI GIUSEPPE SPA;4;019-805619;;;www.se.com;VIA BARTOLI 17;17100;SAVONA;Savona;italy;
1019918;SACCHI GIUSEPPE SPA;4;011-903651;;;www.se.com;STRADA TORINO 27/12;10043;ORBASSANO;Torino;italy;
1019919;SACCHI GIUSEPPE SPA;4;0381-342211;;;www.se.com;CORSO NOVARA 170;27029;VIGEVANO;Pavia;italy;
1019920;SACCHI GIUSEPPE SPA;4;035-4370211;;;www.se.com;VIA GRUMELLO 49/C;24127;BERGAMO;Bergamo;italy;
1019921;SACCHI GIUSEPPE SPA;4;0341359511;;;www.se.com;VIA DON FERRANTE 9;23900;LECCO;Lecco;italy;
1019922;SACCHI GIUSEPPE SPA;4;0331-92621;;;www.se.com;VIA GRAMSCI 46;20025;LEGNANO;Milano;italy;
1019923;SACCHI GIUSEPPE SPA;4;0372-44371;;;www.se.com;VIA DELLE VIGNE 176;26100;CREMONA;Cremona;italy;
1019925;SACCHI GIUSEPPE SPA;4;0362-635225;;;www.se.com;VIA PASTRENGO 9;24068;SERIATE;Bergamo;italy;
1019926;SACCHI GIUSEPPE SPA;4;02-5777341;;;www.se.com;VIA STROMBOLI 20;20089;ROZZANO;Milano;italy;
1019927;SACCHI GIUSEPPE SPA;4;039-625011;;;www.se.com;VIA MARZABOTTO 4;20871;VIMERCATE;Monza e della Brianza;italy;
1019929;SACCHI GIUSEPPE SPA;4;015-3581911;;;www.se.com;VIA LIBERTA' 4;13856;VIGLIANO BIELLESE;Biella;italy;
1019930;SACCHI GIUSEPPE SPA;4;011-4541129;;;www.se.com;CORSO ALESSANDRIA 1;10078;VENARIA REALE;Torino;italy;
1019931;SACCHI GIUSEPPE SPA;4;030-72461;;;www.se.com;VIA PADANIA 40;25038;ROVATO;Brescia;italy;
1019933;SACCHI GIUSEPPE SPA;4;0141-27621;;;www.se.com;VIA DEL LAVORO 152;14100;ASTI;;italy;
1019934;SACCHI GIUSEPPE SPA;4;0331-268311;;;www.se.com;VIA MILANO 119;21013;GALLARATE;;italy;
1019935;SACCHI GIUSEPPE SPA;4;0464-483311;;;www.se.com;VIA BENECENSE II, 79;38068;ROVERETO;Trento;italy;
1019936;SACCHI GIUSEPPE SPA;4;0131360913;;;www.se.com;VIA DAMIANO CHIESA;15121;ALESSANDRIA;Alessandria;italy;
1019937;SACCHI GIUSEPPE SPA;4;02-2885891;;;www.se.com;VIA BONO CAIROLI ADELAIDE 32;20127;MILANO;Milano;italy;
1019938;SACCHI GIUSEPPE SPA;4;010-814259;;;www.se.com;VIA LUNGOBISAGNO ISTRIA 21R;16141;GENOVA VALBISAGNO;Genova;italy;
1019940;SACCHI GIUSEPPE SPA;4;039-92181;;;www.se.com;VIA PRIVATA GEROLAMO SACCHI 2;23891;BARZANO';Lecco;italy;
1019941;SACCHI GIUSEPPE SPA;4;023325161;;;www.se.com;VIA POLVERIERA 41;20026;NOVATE MILANESE;Milano;italy;
1019942;SACCHI GIUSEPPE SPA;4;0362-353664;;;www.se.com;VIA DANTE 126;20033;GIUSSANO;Monza e della Brianza;italy;
1019943;SACCHI GIUSEPPE SPA;4;0362-6351;;;www.se.com;VIA FILIPPO DA DESIO 60/A;20832;DESIO;Monza e della Brianza;italy;
1019944;SACCHI GIUSEPPE SPA;4;02-6111131;;;www.se.com;VIA VALTELLINA ANGOLO VIA VALDOSSOL;20092;CINISELLO BALSAMO;Milano;italy;
1019945;SACCHI GIUSEPPE SPA;4;0332-338724;;;www.se.com;VIA FRIULI 6;21100;VARESE;;italy;
1019946;SACCHI GIUSEPPE SPA;4;0331-918411;;;www.se.com;VIA TICINESE 1;28053;CASTELLETTO T.;Novara;italy;
1019947;SACCHI GIUSEPPE SPA;4;030-216581;;;www.se.com;VIA S. ZENO 310;25124;BRESCIA;Brescia;italy;
1019948;SACCHI GIUSEPPE SPA;4;039-590521;;;www.se.com;VIA MILANO 41;23899;ROBBIATE;Lecco;italy;
1019949;SACCHI GIUSEPPE SPA;4;030-893681;;;www.se.com;VIA SAN LORENZO 44;25069;VILLA CARCINA;Brescia;italy;
1019951;SACCHI GIUSEPPE SPA;4;035-4199111;;;www.se.com;VIA G.BRUNO 1/A;24040;ARCENE;Bergamo;italy;
1019952;SACCHI GIUSEPPE SPA                                   .;4;039-27031;;;www.se.com;VIA DELLA GIARDINA 6;20900;MONZA;Monza e della Brianza;italy;
1019953;SACCHI GIUSEPPE SPA                                   .;4;02-33502620;;;www.se.com;VIA STEPHENSON 34;20019;SETTIMO MILANESE;Milano;italy;
1019960;SACCHI GIUSEPPE SPA - MADONNA D.;4;0171-32724;paolo.giusta@sacchi.it;;www.se.com;VIA VALLE PO 157;12100;MADONNA DELL'OLMO;Cuneo;italy;
1019970;SACCHI GIUSEPPE SPA GENOVA SAMPIERDARENA;4;010-6452426;;;www.se.com;VIA PACINOTTI 21/R;16151;GENOVA;Genova;italy;
1019977;SERVICE CLIMA SRL;4;0554215874;info@serviceclima.it;www.serviceclima.it;www.se.com;Via di Padule, 61;50019;Sesto Fiorentino;Firenze;italy;
1019980;SIME VIGNUDA SPA;4;0432-946468;;;www.se.com;VIA VENEZIA 2;33038;SAN DANIELE DEL FRIULI;Udine;italy;
1019982;SIMEVIGNUDA SPA;4;0444-348344;;;www.se.com;VIA DEL COMMERCIO 39;36100;VICENZA;Vicenza;italy;
1019983;SIMEVIGNUDA SPA;4;049-8793911;;;www.se.com;VIA EMILIA ROMAGNA 6/10;35020;VILLATORA DI SAONARA;Padova;italy;
1019990;SONEPAR ITALIA SPA;4;0975-71161;;;www.se.com;VIA MAGLIANELLO 23;84030;ATENA LUCANA;Salerno;italy;
1019991;SONEPAR ITALIA SPA;4;045-9699600;;;www.se.com;VIALE DELLE NAZIONI 2/F;37042;VERONA;Verona;italy;
1019992;SONEPAR ITALIA SPA;4;055-8450511;;;www.se.com;via g.rossa, 13;50032;Borgo S.Lorenzo;;italy;
1019993;SONEPAR ITALIA SPA;4;0571935611;;;www.se.com;VIA 1° MAGGIO 45;50053;EMPOLI;Firenze;italy;
1019994;SONEPAR ITALIA SPA;4;051-6063211;;;www.se.com;VIA ISONZO 3;40055;VILLANOVA DI CASTENASO;Bologna;italy;
1019996;SONEPAR ITALIA SPA;4;0766-5981;;;www.se.com;VIA ALFIO FLORES 9/A;00053;CIVITAVECCHIA;Roma;italy;
1019997;SONEPAR ITALIA SPA;4;02-27002224;;;www.se.com;VIA PELIZZA DA VOLPEDO 28;20092;CINISELLO BALSAMO;Milano;italy;
1019998;SONEPAR ITALIA SPA;4;0971-476853;;;www.se.com;VIA DELL'EDILIZIA 13;85100;POTENZA;;italy;
1019999;SONEPAR ITALIA SPA;4;081-8238285;;;www.se.com;VIA CIRCONVALLAZIONE 160;80035;NOLA;Napoli;italy;
1020000;SONEPAR ITALIA SPA;4;0574-5221;;;www.se.com;VIA LAZZERETTO 53;59100;PRATO;;italy;
1020001;SONEPAR ITALIA SPA;4;0775-291423;;;www.se.com;VIA ARMANDO VONA - Z.I. 8/A;03100;FROSINONE;Frosinone;italy;
1020002;SONEPAR ITALIA SPA;4;030-3737116;;;www.se.com;VIA FRANCESCO NULLO 12;25126;BRESCIA;Brescia;italy;
1020003;SONEPAR ITALIA SPA;4;0587-259111;;;www.se.com;VIA DI GELLO EST (A.V.TOSCANA);56025;PONTEDERA;Pisa;italy;
1020004;SONEPAR ITALIA SPA;4;06-2053230;;;www.se.com;VIA DEI RUDERI DI TERRENOVA 55;00133;ROMA;Roma;italy;
1020005;SONEPAR ITALIA SPA;4;0544-689411;;;www.se.com;VIA RICASOLI 4;48100;RAVENNA;Ravenna;italy;
1020007;SONEPAR ITALIA SPA;4;0923-20661;;;www.se.com;VIA DELLA SALUTE 24;91100;TRAPANI;;italy;
1020008;SONEPAR ITALIA SPA;4;04236588;;;www.se.com;VIA FELTRINA SUD 66;31044;MONTEBELLUNA;Treviso;italy;
1020009;SONEPAR ITALIA SPA;4;0881-707370;;;www.se.com;VIA MOTTA DELLA REGINA 7;71121;FOGGIA;Foggia;italy;
1020010;SONEPAR ITALIA SPA;4;0541-1871007;;;www.se.com;VIA CIRCONVALLAZIONE OVEST 14/16;47900;RIMINI;Rimini;italy;
1020011;SONEPAR ITALIA SPA;4;0564-457195;;;www.se.com;VIA INDIA 1/A;58100;GROSSETO;Grosseto;italy;
1020012;SONEPAR ITALIA SPA;4;0776-393047;;;www.se.com;VIA AUSONIA KM. 1.100;03043;CASSINO;Frosinone;italy;
1020013;SONEPAR ITALIA SPA;4;0761-270168;;;www.se.com;S.S.CASSIA NORD KM.86 Z.I.POGGI SNC;01100;VITERBO;Viterbo;italy;
1020014;SONEPAR ITALIA SPA;4;0363-301974;;;www.se.com;VIA CARLO PORTA 7;24047;TREVIGLIO;Bergamo;italy;
1020015;SONEPAR ITALIA SPA;4;0781-1941901;;;www.se.com;VIA ROMA .;09013;CARBONIA;Carbonia-Iglesias;italy;
1020016;SONEPAR ITALIA SPA;4;070-485151;;;www.se.com;VIALE MARCONI 165;09125;CAGLIARI;Cagliari;italy;
1020020;SONEPAR ITALIA SPA;4;041-5470410;;;www.se.com;VIA DELLA MECCANICA 6;30175;MARGHERA;Venezia;italy;
1020021;SONEPAR ITALIA SPA;4;0934598925;;;www.se.com;VIA S.D'ACQUISTO 22;93100;CALTANISETTA;;italy;
1020022;SONEPAR ITALIA SPA;4;02-93909482;;;www.se.com;VIA RISORGIMENTO 2;20017;MAZZO DI RHO;Milano;italy;
1020023;SONEPAR ITALIA SPA;4;040-383833;;;www.se.com;VIA S. CABOTO 22;34148;TRIESTE;;italy;
1020024;SONEPAR ITALIA SPA;4;0744-800976;;;www.se.com;VIA BARTOCCI 30;05100;TERNI;Terni;italy;
1020025;SONEPAR ITALIA SPA;4;0883-334621;;;www.se.com;via euro 2;76121;BARLETTA;Barletta-Andria-Trani;italy;
1020026;SONEPAR ITALIA SPA;4;0932667462;;;www.se.com;VIA ACHILLE GRANDI SN;97100;RAGUSA;Ragusa;italy;
1020027;SONEPAR ITALIA SPA;4;049-8292111;;;www.se.com;RIVIERA MAESTRI DEL LAVORO, 24;35127;PADOVA;Padova;italy;
1020029;SONEPAR ITALIA SPA;4;06-79036111;;;www.se.com;VIA LUCREZIA ROMANA 115;00043;CIAMPINO;Roma;italy;
1020030;SONEPAR ITALIA SPA;4;0824-351299;;;www.se.com;S.S. 7 APPIAKM 265 .;82100;PIANO CAPPELLE - BENEVENTO;;italy;
1020031;SONEPAR ITALIA SPA;4;06-918421;;;www.se.com;VIA TREVISO 3;00040;POMEZIA;Roma;italy;
1020032;SONEPAR ITALIA SPA;4;089-302662;;;www.se.com;VIA CAPPELLO VECCHIO 11/13;84131;SALERNO;Salerno;italy;
1020033;SONEPAR ITALIA SPA;4;0585-257111;;;www.se.com;VIA DORSALE - ZONA IND.LE 58;54100;MASSA CARRARA;;italy;
1020034;SONEPAR ITALIA SPA;4;0583-437811;;;www.se.com;VIA DI TEMPAGNANO 324;55100;LUCCA;Lucca;italy;
1020035;SONEPAR ITALIA SPA;4;0575-984524;;;www.se.com;VIA GOBETTI 73;52100;AREZZO;Arezzo;italy;
1020036;SONEPAR ITALIA SPA;4;02-730241;;;www.se.com;V.LE DEL GHISALLO 16;20151;MILANO;Milano;italy;
1020037;SONEPAR ITALIA SPA;4;0968-287911;;;www.se.com;VIALE SANTUARIO DIPODI;88040;FEROLETO ANTICO;Catanzaro;italy;
1020038;SONEPAR ITALIA SPA;4;055-8977431;;;www.se.com;VIA SAN QUIRICO LOC. CAPALLE 220;50013;CAMPI BISENZIO;Firenze;italy;
1020040;SONEPAR ITALIA SPA;4;043-84071;;;www.se.com;VIA RESISTENZA 2D;31020;S. VENDEMIANO;Treviso;italy;
1020041;SONEPAR ITALIA SPA;4;081-204467;;;www.se.com;VIA BENEDETTO BRIN 49;80142;NAPOLI;Napoli;italy;
1020042;SONEPAR ITALIA SPA;4;055-9198447;;;www.se.com;VIA VINCENZO MONTI 5/2;52025;MONTEVARCHI;Arezzo;italy;
1020043;SONEPAR ITALIA SPA;4;079-398585;;;www.se.com;Z.I. PREDDA NIEDDA NORD STR. 34 SNC;07100;SASSARI;Sassari;italy;
1020044;SONEPAR ITALIA SPA;4;042-5596611;;;www.se.com;VIA ALESSANDRO VOLTA 61;45021;BADIA POLESINE;Rovigo;italy;
1020045;SONEPAR ITALIA SPA;4;0445-576450;;;www.se.com;VIA VENETO 9;36015;SCHIO;Vicenza;italy;
1020046;SONEPAR ITALIA SPA;4;035-991013;;;www.se.com;VIA MILANO 29;24040;BONATE SOPRA;Bergamo;italy;
1020047;SONEPAR ITALIA SPA;4;049-8739911;;;www.se.com;VIA UGO FOSCOLO 75;35030;CASELLE DI SELVAZZANO;Padova;italy;
1020048;SONEPAR ITALIA SPA;4;0432-233421;;;www.se.com;VIA U. CARATTI 1;33100;UDINE;Udine;italy;
1020051;SONEPAR ITALIA SPA;4;0586-429301;;;www.se.com;VIA PROVINCIALE PISANA 617;57121;LIVORNO;Livorno;italy;
1020052;SONEPAR ITALIA SPA;4;06-655181;;;www.se.com;VIA I. DELLA MAGLIANA 75/A;00148;ROMA;Roma;italy;
1020054;SONEPAR ITALIA SPA;4;0774-325762;;;www.se.com;STRADA GALLI SNC .;00010;TIVOLI;Roma;italy;
1020055;SONEPAR ITALIA SPA;4;081-910896;;;www.se.com;VIA NAZIONALE 206;84010;SANT'EGIDIO;Roma;italy;
1020056;SONEPAR ITALIA SPA;4;081-8130850;;;www.se.com;VIA GRAMSCI;81031;AVERSA;Caserta;italy;
1020057;SONEPAR ITALIA SPA;4;0566-920211;;;www.se.com;via edilizia 8;58022;Follonica;;italy;
1020058;SONEPAR ITALIA SPA;4;0423-722744;;;www.se.com;VIA SILE 22/24;31033;CASTELFRANCO VENETO;Treviso;italy;
1020060;SONEPAR ITALIA SPA;4;0833-332754;;;www.se.com;ZONA PIP LOTTO 9;73042;CASARANO;Lecce;italy;
1020062;SONEPAR ITALIA SPA;4;06-61561561;;;www.se.com;VIA BOCCEA 682A/F;00166;ROMA;Roma;italy;
1020063;SONEPAR ITALIA SPA;4;0922441513;;;www.se.com;VIA IMERA 348;92100;AGRIGENTO;;italy;
1020064;SONEPAR ITALIA SPA;4;055-355941;;;www.se.com;VIA LANDINI 6R-8R;50144;FIRENZE;Firenze;italy;
1020065;SONEPAR ITALIA SPA;4;042-23122;;;www.se.com;VIA A. VOLTA2 ( SS PONTEBBANA );31020;VILLORBA;Treviso;italy;
1020066;SONEPAR ITALIA SPA;4;075-5010993;;;www.se.com;VIA PIEVAIOLA 166/C;06128;PERUGIA;Perugia;italy;
1020067;SONEPAR ITALIA SPA;4;0584-423111;;;www.se.com;VIA AURELIA NORD 73;55049;VIAREGGIO;Lucca;italy;
1020068;SONEPAR ITALIA SPA;4;0825-34662;;;www.se.com;VIA RAFFAELE AVERSA 69;83100;AVELLINO;Avellino;italy;
1020069;SONEPAR ITALIA SPA;4;030-7000221;;;www.se.com;VIA KUPFER SNC;25036;PALAZZOLO;Brescia;italy;
1020070;SONEPAR ITALIA SPA;4;0573-535211;;;www.se.com;VIA UGO FOSCOLO 54;51100;PISTOIA;Pistoia;italy;
1020071;SONEPAR ITALIA SPA;4;035-4282800;;;www.se.com;VIA CESARE CORRENTI 33;24124;BERGAMO;Bergamo;italy;
1020074;SONEPAR ITALIA SPA;4;080-5059100;;;www.se.com;VIA DEI PINI 1;70026;MODUGNO;Bari;italy;
1020075;SONEPAR ITALIA SPA;4;0923942704;;;www.se.com;VIA VAL DI NOTO 49;91026;MAZARA DEL VALLO;Trapani;italy;
1020076;SONEPAR ITALIA SPA;4;06-961591;;;www.se.com;VIA APPIA SUD 18-20;00049;VELLETRI;Roma;italy;
1020077;SONEPAR ITALIA SPA;4;0547-632217;;;www.se.com;VIA CIPRO 75;47023;CESENA;Forli-Cesena;italy;
1020078;SONEPAR ITALIA SPA;4;0746-6091;;;www.se.com;VIA BENITO GRAZIANI SNC;02015;CITTADUCALE;;italy;
1020079;SONEPAR ITALIA SPA;4;0523-982888;;;www.se.com;VIA FRIULI 4;29017;FIORENZUOLA D'ARDA;Piacenza;italy;
1020080;SONEPAR ITALIA SPA;4;02-90361163;;;www.se.com;VIA MATTEOTTI 160;20010;BAREGGIO;Milano;italy;
1020081;SONEPAR ITALIA SPA;4;0783-211847;;;www.se.com;LOTT. CUALBU VIA CURRELI .;09170;ORISTANO;Oristano;italy;
1020082;SONEPAR ITALIA SPA;4;049-8292111;;;www.se.com;S.S. PONTEBBANA Z.I. 44/A;33080;FIUME VENETO;Pordenone;italy;
1020083;Sonepar italia spa;4;0665518313;antonio.zoccoli@sonepar.it;www.sonepar.it;www.se.com;via idrovore della magliana 75/a;00148;roma;Roma;italy;
1020085;SONEPAR ITALIA SPA;4;099-4716625;;;www.se.com;VIA NAPOLI 16;74100;TARANTO;Taranto;italy;
1020086;SONEPAR ITALIA SPA;4;091-6836211;;;www.se.com;VIA UMBERTO GIORDANO 172;90100;PALERMO;Palermo;italy;
1020087;SONEPAR ITALIA SPA;4;035-925038;;;www.se.com;VIA LORENZO LOTTO 3;24060;CREDARO;Bergamo;italy;
1020089;SONEPAR ITALIA SPA;4;0331-427711;;;www.se.com;VIA ROBINO 129;20025;LEGNANO;Milano;italy;
1020090;SONEPAR ITALIA SPA;4;0437-32494;;;www.se.com;VIA VITTORIO VENETO Z.I. 228;32100;BELLUNO;Belluno;italy;
1020092;SONEPAR ITALIA SPA - CITTA' DI CAST;4;075-8510136;;;www.se.com;VIALE ROMAGNA 59;06012;CITTà DI CASTELLO;Perugia;italy;
1020097;SONEPAR ITALIA SPA - PESCARA;4;049-8280811;;;www.se.com;VIA RAIALE, 305;65128;PESCARA;Pescara;italy;
1020101;SONEPAR ITALIA SPA BEL POGGIO;4;06-8861764;;;www.se.com;VIA DI SETTEBAGNI 742;00139;ROMA;Roma;italy;
1020103;SONEPAR ITALIA SPA.;4;081-5503111;;;www.se.com;VIA NAZIONALE DELLE PUGLIE 178/B;80026;CASORIA;Napoli;italy;
